date,facility_id,facility_name,city,country,facility_type,latitude,longitude,size_sqm,capacity,energy_consumption_kwh,energy_cost_usd,water_usage_liters,maintenance_cost_usd,downtime_hours,occupancy_count,occupancy_pct,equipment_utilization_pct,waste_generated_kg,co2_emissions_kg,temperature_c,humidity_pct,safety_incidents,day_of_week,month,is_weekend
2025-04-30,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8002.3,1181.99,11854.7,1155.86,0.92,381,76.2,73.6,459.8,3249.2,16.1,60.1,0,Wednesday,April,False
2025-05-01,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7293.0,1077.23,12766.0,1222.42,0.16,381,76.3,61.3,799.9,3548.3,14.9,64.6,0,Thursday,May,False
2025-05-02,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8313.5,1227.96,15223.5,1727.23,0.77,377,75.4,86.7,764.6,3381.7,19.3,62.6,1,Friday,May,False
2025-05-03,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4586.6,677.47,7622.1,2153.48,2.29,218,43.6,88.3,374.9,1860.6,19.2,62.9,0,Saturday,May,True
2025-05-04,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4592.3,678.31,6814.7,1089.09,12.45,194,38.9,88.1,552.3,1804.6,16.4,56.9,0,Sunday,May,True
2025-05-05,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7313.1,1080.2,14497.2,378.12,2.76,376,75.3,93.0,880.6,3485.0,17.1,61.2,0,Monday,May,False
2025-05-06,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7772.4,1148.03,12494.2,1204.65,0.65,397,79.4,82.0,643.3,3318.6,16.4,55.7,0,Tuesday,May,False
2025-05-07,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7523.0,1111.2,12230.0,2463.21,0.01,372,74.4,92.6,866.7,3340.4,18.3,63.7,0,Wednesday,May,False
2025-05-08,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8199.0,1211.04,14393.5,1940.29,1.3,329,65.7,76.1,913.6,3701.1,20.5,65.4,0,Thursday,May,False
2025-05-09,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8582.2,1267.65,11615.6,2534.9,0.68,339,67.8,61.5,785.1,3619.0,19.0,62.6,0,Friday,May,False
2025-05-10,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4515.8,667.02,6056.6,1359.86,1.49,224,44.7,86.1,446.4,2070.4,19.6,58.1,0,Saturday,May,True
2025-05-11,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4302.6,635.52,7706.7,738.31,1.0,235,47.0,61.1,444.9,1775.1,19.3,59.1,0,Sunday,May,True
2025-05-12,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7663.9,1132.0,13088.5,2012.69,0.67,419,83.9,79.6,529.0,3659.2,18.2,69.3,0,Monday,May,False
2025-05-13,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8158.9,1205.13,13221.9,1877.77,0.5,384,76.8,86.9,748.3,4197.3,19.9,58.6,0,Tuesday,May,False
2025-05-14,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7293.2,1077.26,12738.6,1917.51,1.69,330,66.0,81.0,742.3,3577.3,19.5,65.8,0,Wednesday,May,False
2025-05-15,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8142.5,1202.69,12896.8,2297.92,0.6,375,75.0,99.3,935.0,3893.9,20.6,62.4,0,Thursday,May,False
2025-05-16,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7472.8,1103.78,12694.9,1987.91,0.06,434,86.8,59.6,808.4,3900.6,17.8,59.1,0,Friday,May,False
2025-05-17,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4521.0,667.79,6900.8,1978.17,1.83,219,43.8,77.2,404.5,2157.3,16.0,54.2,0,Saturday,May,True
2025-05-18,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4326.8,639.09,7059.1,2165.75,1.13,202,40.4,78.2,417.7,2062.6,20.3,62.1,0,Sunday,May,True
2025-05-19,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7776.8,1148.68,12831.5,2036.86,3.0,399,79.8,65.4,888.1,3863.0,19.3,61.7,0,Monday,May,False
2025-05-20,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7557.2,1116.25,12420.3,2252.11,11.53,328,65.5,67.2,748.6,3906.8,18.4,70.4,0,Tuesday,May,False
2025-05-21,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7829.2,1156.42,12752.5,2343.71,0.68,349,69.8,70.1,689.3,3899.6,18.6,57.2,0,Wednesday,May,False
2025-05-22,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8287.3,1224.1,10690.1,2660.9,0.53,335,66.9,67.7,738.1,3449.8,22.9,73.1,0,Thursday,May,False
2025-05-23,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8542.8,1261.83,14132.7,1338.65,1.64,393,78.6,77.0,878.5,3303.3,18.2,63.6,0,Friday,May,False
2025-05-24,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4572.5,675.38,7618.1,2023.61,0.12,221,44.2,72.4,455.0,1843.5,17.9,63.8,0,Saturday,May,True
2025-05-25,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4807.0,710.03,7355.4,1507.73,1.47,203,40.7,81.0,426.3,2034.4,19.4,59.0,0,Sunday,May,True
2025-05-26,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9332.9,1378.53,13754.6,1226.87,1.95,343,68.5,84.1,792.0,3936.7,21.2,63.7,0,Monday,May,False
2025-05-27,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7961.2,1175.92,13828.2,1314.19,2.43,375,74.9,83.4,705.2,3496.1,22.9,64.6,0,Tuesday,May,False
2025-05-28,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8039.1,1187.43,12780.3,2032.34,4.2,357,71.4,74.2,747.5,4044.2,20.6,67.0,0,Wednesday,May,False
2025-05-29,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7455.1,1101.17,13020.9,1985.83,0.94,345,69.1,80.7,693.3,3674.2,17.8,57.6,0,Thursday,May,False
2025-05-30,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8765.4,1294.71,14211.1,1975.02,0.24,388,77.6,87.7,735.8,3686.1,22.7,69.6,0,Friday,May,False
2025-05-31,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4862.7,718.25,7643.1,1595.4,0.3,191,38.2,82.2,508.9,1981.9,19.8,64.5,0,Saturday,May,True
2025-06-01,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4287.2,633.25,8769.6,1734.32,0.92,174,34.8,95.4,355.0,1832.1,18.7,65.8,0,Sunday,June,True
2025-06-02,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8549.4,1262.8,15520.0,2228.05,1.54,325,65.0,87.2,690.4,3908.9,18.5,61.8,0,Monday,June,False
2025-06-03,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8868.7,1309.96,14803.4,829.25,2.1,315,63.0,94.1,625.0,4319.5,21.4,58.4,0,Tuesday,June,False
2025-06-04,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8399.0,1240.58,12969.2,1747.19,0.32,385,76.9,54.7,600.0,3850.1,20.6,63.5,0,Wednesday,June,False
2025-06-05,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8730.3,1289.53,13221.2,1786.79,2.71,381,76.2,78.9,748.3,3374.8,20.9,64.2,0,Thursday,June,False
2025-06-06,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8416.9,1243.23,12769.6,2188.97,0.87,379,75.8,75.0,698.6,4099.4,22.4,56.4,0,Friday,June,False
2025-06-07,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4257.8,628.9,7826.6,913.61,1.13,219,43.7,76.8,535.3,1899.7,19.4,67.4,0,Saturday,June,True
2025-06-08,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4895.1,723.03,5992.2,2638.73,0.38,231,46.2,70.5,405.5,1967.2,22.7,68.5,0,Sunday,June,True
2025-06-09,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9062.2,1338.55,13478.0,1861.77,1.36,353,70.6,81.7,918.8,3852.2,20.0,59.9,0,Monday,June,False
2025-06-10,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8787.6,1297.99,13683.7,1893.88,2.07,391,78.1,61.1,881.7,3961.6,24.1,58.6,0,Tuesday,June,False
2025-06-11,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7955.4,1175.07,12349.5,1488.9,1.92,316,63.2,81.8,745.8,3660.0,21.9,62.2,0,Wednesday,June,False
2025-06-12,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8079.4,1193.39,15001.2,2058.45,0.86,427,85.4,70.8,1013.6,3871.7,19.7,64.0,0,Thursday,June,False
2025-06-13,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7907.5,1168.0,12849.7,1761.33,1.22,329,65.7,73.3,800.9,4156.9,18.1,62.6,0,Friday,June,False
2025-06-14,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4893.9,722.86,7963.3,2465.24,1.69,192,38.4,82.1,519.5,2313.2,22.5,63.7,0,Saturday,June,True
2025-06-15,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5046.9,745.47,9557.5,858.29,0.47,194,38.8,78.7,512.1,2380.4,20.8,65.2,0,Sunday,June,True
2025-06-16,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8767.3,1294.99,12412.8,1838.68,0.6,318,63.6,87.9,817.8,4523.1,21.3,57.3,0,Monday,June,False
2025-06-17,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9055.6,1337.57,14116.7,1979.93,1.98,377,75.3,68.9,856.6,4227.0,22.7,57.9,0,Tuesday,June,False
2025-06-18,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8146.8,1203.34,13856.8,1619.26,0.15,383,76.7,77.2,842.0,3949.8,23.2,50.7,0,Wednesday,June,False
2025-06-19,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8691.9,1283.86,13669.3,1486.91,1.46,368,73.6,86.3,637.7,4262.9,23.6,69.1,0,Thursday,June,False
2025-06-20,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,7928.8,1171.14,15273.9,1512.19,0.26,318,63.5,81.4,776.5,4163.2,20.1,64.5,0,Friday,June,False
2025-06-21,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4543.1,671.05,8642.2,1838.13,1.64,247,49.5,82.0,491.7,2301.9,24.1,69.7,0,Saturday,June,True
2025-06-22,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5027.8,742.64,8451.4,634.9,1.12,218,43.6,88.4,520.4,2256.4,21.2,58.8,0,Sunday,June,True
2025-06-23,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8580.8,1267.44,13670.3,2317.33,0.52,474,94.8,74.2,686.7,3803.4,18.8,64.7,0,Monday,June,False
2025-06-24,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9361.7,1382.78,17379.7,1441.15,2.37,345,69.0,72.2,831.0,3780.1,20.5,65.7,0,Tuesday,June,False
2025-06-25,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9033.1,1334.25,12519.0,1809.74,0.39,411,82.3,83.4,787.3,4055.9,22.7,61.8,0,Wednesday,June,False
2025-06-26,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,10212.3,1508.42,13413.7,1954.82,0.31,405,80.9,76.6,756.3,4136.7,21.0,56.9,0,Thursday,June,False
2025-06-27,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8844.7,1306.42,14857.7,1413.46,1.36,364,72.9,88.5,811.0,3909.2,22.5,73.5,0,Friday,June,False
2025-06-28,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4440.4,655.87,8140.4,1652.8,2.35,236,47.1,81.5,437.3,2330.2,23.2,71.8,0,Saturday,June,True
2025-06-29,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4851.7,716.63,8419.3,498.31,0.1,198,39.6,72.2,457.8,2599.3,22.6,62.9,0,Sunday,June,True
2025-06-30,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8349.7,1233.31,16636.6,2176.13,1.22,362,72.4,81.2,936.4,3630.5,22.2,67.4,0,Monday,June,False
2025-07-01,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9404.7,1389.13,14664.4,2387.08,1.6,245,49.0,69.6,860.4,4314.7,21.2,62.4,0,Tuesday,July,False
2025-07-02,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8928.2,1318.76,14978.0,700.96,1.88,391,78.1,86.9,805.8,4136.8,23.2,59.9,0,Wednesday,July,False
2025-07-03,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8854.2,1307.82,14171.9,1485.8,1.34,326,65.1,64.9,985.2,4297.7,20.1,74.1,0,Thursday,July,False
2025-07-04,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8882.9,1312.07,15618.0,986.6,0.77,355,70.9,89.4,898.1,4050.5,22.3,56.7,0,Friday,July,False
2025-07-05,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5153.4,761.19,8014.2,1624.49,0.29,185,37.0,81.0,417.6,2279.1,22.0,63.5,0,Saturday,July,True
2025-07-06,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,4811.9,710.75,8033.2,2125.51,1.24,199,39.8,76.5,346.1,2329.1,23.2,65.4,0,Sunday,July,True
2025-07-07,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9434.9,1393.59,15677.5,2330.85,0.04,392,78.4,85.1,655.8,4118.0,23.3,73.2,0,Monday,July,False
2025-07-08,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9602.9,1418.42,16307.0,2412.42,1.88,376,75.1,82.8,877.7,3768.0,25.2,69.5,0,Tuesday,July,False
2025-07-09,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8871.5,1310.38,12429.1,2526.82,1.61,402,80.4,90.5,697.1,4157.6,26.2,56.6,0,Wednesday,July,False
2025-07-10,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8574.2,1266.47,15567.8,1597.41,2.09,423,84.6,90.4,653.5,3816.6,22.3,65.0,0,Thursday,July,False
2025-07-11,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8819.7,1302.73,14838.4,1036.86,1.3,361,72.3,81.3,682.3,4440.7,27.0,65.1,0,Friday,July,False
2025-07-12,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5230.1,772.53,8994.5,1662.78,0.11,197,39.3,69.8,379.8,2035.3,23.0,63.9,0,Saturday,July,True
2025-07-13,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5055.8,746.77,8212.1,2116.19,1.8,226,45.2,72.9,477.5,2515.3,24.5,68.1,0,Sunday,July,True
2025-07-14,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9508.7,1404.5,16859.9,988.18,3.29,414,82.8,77.3,751.8,4404.3,25.1,57.9,0,Monday,July,False
2025-07-15,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,10154.2,1499.84,14476.6,2738.77,1.18,403,80.6,88.1,611.4,4415.3,28.1,62.9,0,Tuesday,July,False
2025-07-16,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9330.8,1378.22,12601.9,2276.63,0.4,340,67.9,73.7,773.5,3644.2,23.7,67.3,0,Wednesday,July,False
2025-07-17,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8775.8,1296.25,16665.8,1607.01,0.96,391,78.2,74.5,795.6,4205.3,21.9,68.3,0,Thursday,July,False
2025-07-18,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9830.1,1451.96,14366.3,1301.26,2.58,379,75.9,95.3,714.5,4662.0,26.9,65.7,0,Friday,July,False
2025-07-19,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5110.6,754.87,7418.0,1326.57,0.48,228,45.6,77.0,496.9,2291.3,23.5,63.4,0,Saturday,July,True
2025-07-20,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5373.0,793.63,8520.6,1777.24,0.32,195,38.9,72.1,396.7,2202.9,24.3,64.3,0,Sunday,July,True
2025-07-21,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9897.9,1461.98,15207.9,1593.17,0.65,313,62.6,85.3,897.9,4147.8,23.3,68.5,0,Monday,July,False
2025-07-22,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8785.7,1297.71,16559.9,2308.53,0.16,401,80.2,77.5,838.8,4329.5,24.5,65.0,0,Tuesday,July,False
2025-07-23,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,10115.9,1494.18,16680.3,1981.6,1.28,279,55.9,65.0,876.9,4099.5,23.9,59.6,0,Wednesday,July,False
2025-07-24,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9868.6,1457.65,15719.7,2038.73,2.84,348,69.6,87.7,643.0,4745.4,26.2,58.6,0,Thursday,July,False
2025-07-25,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9039.1,1335.14,14525.1,1714.71,1.49,337,67.4,71.0,781.2,4357.0,25.4,57.2,0,Friday,July,False
2025-07-26,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5263.0,777.39,8812.1,1895.75,0.89,185,37.0,78.4,420.1,2318.2,24.4,71.9,0,Saturday,July,True
2025-07-27,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5258.6,776.73,8745.2,1592.77,0.85,191,38.2,77.4,333.1,2196.6,27.0,68.6,0,Sunday,July,True
2025-07-28,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9447.5,1395.45,16438.8,2161.33,0.47,421,84.2,80.2,897.5,4551.8,26.0,64.0,0,Monday,July,False
2025-07-29,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9946.3,1469.13,14650.5,2170.32,2.07,406,81.2,57.5,675.5,4553.4,22.9,62.2,0,Tuesday,July,False
2025-07-30,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,10286.1,1519.32,15276.9,2011.1,1.07,366,73.2,74.9,699.5,4174.0,27.1,61.6,0,Wednesday,July,False
2025-07-31,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9491.0,1401.88,16455.7,2100.58,0.97,418,83.6,88.5,652.9,3734.1,26.1,69.8,1,Thursday,July,False
2025-08-01,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,10262.9,1515.89,17420.5,1159.69,4.47,335,67.1,89.8,850.9,4562.7,28.0,73.8,0,Friday,August,False
2025-08-02,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5546.9,819.32,9401.8,1928.23,1.47,182,36.3,68.7,326.5,2411.7,26.2,61.2,0,Saturday,August,True
2025-08-03,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5318.7,785.61,8800.1,2489.63,0.37,224,44.9,86.6,462.7,2505.5,24.9,69.9,0,Sunday,August,True
2025-08-04,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9654.9,1426.09,15302.2,2030.18,0.71,397,79.4,70.9,890.5,5069.3,25.8,64.2,0,Monday,August,False
2025-08-05,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8908.2,1315.8,16465.3,1107.34,2.35,358,71.6,74.5,831.9,4457.6,27.4,63.0,0,Tuesday,August,False
2025-08-06,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8722.7,1288.4,14581.5,1702.08,1.27,333,66.5,75.0,852.2,4312.5,25.1,71.5,0,Wednesday,August,False
2025-08-07,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9696.5,1432.23,14956.4,1959.6,0.34,430,86.0,79.0,857.6,4120.8,25.7,63.8,0,Thursday,August,False
2025-08-08,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9122.8,1347.5,17963.7,1273.05,2.11,311,62.2,87.4,660.2,4389.6,26.1,65.3,0,Friday,August,False
2025-08-09,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5284.8,780.61,9113.0,908.75,0.46,194,38.8,80.5,514.6,2499.9,24.8,65.0,0,Saturday,August,True
2025-08-10,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5135.3,758.52,8596.7,1540.61,3.1,211,42.2,76.8,394.2,2485.2,25.4,55.5,0,Sunday,August,True
2025-08-11,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,8624.2,1273.85,17169.5,1283.09,2.28,443,88.6,87.1,762.2,5052.3,26.9,65.0,0,Monday,August,False
2025-08-12,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9882.4,1459.7,17785.2,1723.59,0.69,390,77.9,70.5,731.5,4672.7,28.5,60.6,0,Tuesday,August,False
2025-08-13,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9447.9,1395.51,15573.7,767.4,2.49,393,78.7,77.3,826.7,4478.8,27.2,56.3,0,Wednesday,August,False
2025-08-14,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9749.1,1440.0,15617.7,2074.62,1.23,354,70.8,87.3,707.8,4303.8,26.7,60.7,0,Thursday,August,False
2025-08-15,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9195.0,1358.16,15476.8,1347.5,2.04,397,79.3,83.0,777.6,4618.6,25.6,60.5,0,Friday,August,False
2025-08-16,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5243.2,774.45,9605.4,2335.96,1.66,209,41.7,73.6,345.0,2338.4,28.6,68.2,0,Saturday,August,True
2025-08-17,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5859.2,865.44,9624.8,1564.37,0.28,174,34.7,63.8,497.4,2531.7,27.6,57.6,0,Sunday,August,True
2025-08-18,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9828.6,1451.75,18057.9,1716.86,0.49,405,81.0,80.9,847.3,4706.9,26.0,58.9,0,Monday,August,False
2025-08-19,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,10087.3,1489.97,17588.8,1627.34,2.23,412,82.3,63.2,736.1,4488.1,28.4,63.9,0,Tuesday,August,False
2025-08-20,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9031.4,1334.0,14167.2,1315.03,0.81,405,81.1,76.0,715.7,4361.3,28.0,56.0,0,Wednesday,August,False
2025-08-21,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,11191.3,1653.03,16680.4,3231.17,0.74,377,75.3,89.0,844.3,3869.1,26.0,59.2,0,Thursday,August,False
2025-08-22,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,10883.0,1607.5,14949.2,1431.61,0.16,339,67.9,83.6,688.2,4939.1,27.1,54.1,0,Friday,August,False
2025-08-23,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5836.8,862.13,8623.4,2352.8,1.6,159,31.8,59.1,431.4,2588.9,26.6,66.9,0,Saturday,August,True
2025-08-24,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,5669.6,837.44,9124.6,1069.2,3.3,210,41.9,79.9,497.2,2595.9,31.3,60.7,0,Sunday,August,True
2025-08-25,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,9839.0,1453.28,17478.6,1957.87,0.05,416,83.2,75.0,676.2,4086.0,28.2,62.0,0,Monday,August,False
2025-08-26,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,10100.6,1491.93,15230.7,2022.59,1.18,413,82.5,66.1,812.5,5035.4,27.7,66.5,0,Tuesday,August,False
2025-08-27,F001,Lagos Central Plant,Lagos,Nigeria,Manufacturing,6.5244,3.3792,12000,500,10468.2,1546.22,13362.0,1717.59,2.62,406,81.2,81.1,806.4,4446.5,28.2,58.2,0,Wednesday,August,False
